HI81,pc_counter,gps_wn,gps_tow,ins_status,utc,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z,mag_x,mag_y,mag_z,temperature,pressure,od_vel,roll,pitch,yaw,quat_w,quat_x,quat_y,quat_z,solq_pos,solq_heading,nv,nv_heading,diff_age,pdop,hdop,undulation,ins_lat,ins_lon,ins_msl,ins_vel_e,ins_vel_n,ins_vel_u,acc_e,acc_n,acc_u,heave,surge,sway,heave_period,gnss_ant_status
HI81,113139,6579,23296,1,4294880878,0.00298946933,0.002491224441,0.9999774907,-0.05729578018,-0.2864789009,0.05729578018,-12.054215,-5.554094,-18.462785,12,131072,0,0.02,-0.16,359.85,0.9999,-0.0014,0.0002,0.0012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0
HI81,113140,6579,23296,1,4294880878,-0.004484203994,0.003985959106,0.9820406748,-0.2864789009,0.4583662415,0.2291831207,-12.115249,-5.706679,-18.188132,12,131072,0,0.02,-0.16,359.84,0.9999,-0.0014,0.0002,0.0013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0
HI81,113141,6579,23296,1,4294880878,0.007971918212,0.001992979553,0.9795494503,-0.2291831207,0.1718873405,0.2864789009,-12.847657,-5.432026,-18.340717,12,131072,0,0.03,-0.17,359.84,0.9999,-0.0015,0.0002,0.0013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0
HI81,113142,6579,23296,1,4294880878,-0.00298946933,-0.01743857109,0.9785529605,-0.1718873405,0.2291831207,0.1718873405,-12.695072,-5.737196,-18.035547,12,131072,0,0.03,-0.17,359.84,0.9999,-0.0015,0.0002,0.0013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0
HI81,113143,6579,23296,1,4294880878,-0.03338240751,-0.0254104893,0.9925038174,-0.1718873405,0.1718873405,0,-12.267834,-5.706679,-18.035547,12,131072,0,0.03,-0.17,359.84,0.9999,-0.0015,0.0002,0.0013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0
HI81,113144,6579,23296,1,4294880878,-0.0084701631,-0.006477183547,0.9905108379,0,-0.1718873405,0.2291831207,-12.2068,-5.889781,-18.188132,12,131072,0,0.03,-0.17,359.84,0.9999,-0.0015,0.0002,0.0013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0
HI81,113145,6579,23296,1,4294880878,0.00298946933,0.003985959106,0.9795494503,-0.1145915604,0.2864789009,0.2864789009,-12.237317,-5.828747,-18.249166,12,131072,0,0.03,-0.17,359.83,0.9999,-0.0015,0.0002,0.0014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0
HI81,113146,6579,23296,1,4294880878,0.01992979553,0.01145963243,0.9949950419,0,-0.4010704613,0.2291831207,-12.054215,-5.645645,-18.493302,12,131072,0,0.03,-0.17,359.83,0.9999,-0.0015,0.0002,0.0014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0
HI81,113147,6579,23296,1,4294880878,0.001992979553,0.007473673324,0.9680898179,-0.1145915604,0.5156620216,0.1718873405,-11.779562,-5.370992,-18.340717,12,131072,0,0.03,-0.17,359.83,0.9999,-0.0015,0.0002,0.0014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0
HI81,113148,6579,23296,1,4294880878,-0.01644208131,0,1.00197047,-0.1145915604,0,0.1718873405,-12.145766,-6.1034,-18.249166,12,131072,0,0.03,-0.18,359.83,0.9999,-0.0015,0.0002,0.0014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0
HI81,113149,6579,23296,1,4294880878,0.01145963243,-0.007971918212,0.9835354094,-0.05729578018,-0.3437746811,0.2864789009,-12.2068,-5.49306,-18.340717,12,131072,0,0.03,-0.18,359.82,0.9999,-0.0015,0.0002,0.0014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0
HI81,113150,6579,23296,1,4294880878,-0.01544559154,-0.0009964897765,0.9745670014,-0.2864789009,0.8594367027,0.1718873405,-12.481453,-5.767713,-18.066064,12,131072,0,0.03,-0.18,359.82,0.9999,-0.0016,0.0003,0.0015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0
HI81,113151,6579,23296,1,4294880878,0,-0.006477183547,0.9964897765,-0.05729578018,-0.4583662415,0.2864789009,-12.237317,-5.767713,-18.066064,12,131072,0,0.03,-0.18,359.82,0.9999,-0.0016,0.0003,0.0015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0
HI81,113152,6579,23296,1,4294880878,-0.02291926486,0,0.9815424299,-0.05729578018,0.2291831207,0.1718873405,-11.871113,-5.645645,-18.066064,12,131072,0,0.03,-0.18,359.82,0.9999,-0.0016,0.0002,0.0015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0
HI81,113153,6579,23296,1,4294880878,0.001992979553,-0.008968407989,1.002468715,-0.05729578018,0,0.2291831207,-12.054215,-5.737196,-18.584853,12,131072,0,0.03,-0.18,359.81,0.9999,-0.0016,0.0003,0.0015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0
HI81,113154,6579,23296,1,4294880878,0,-0.007473673324,0.9795494503,-0.1145915604,0,0.2291831207,-11.962664,-5.584611,-18.493302,12,131072,0,0.03,-0.18,359.81,0.9999,-0.0016,0.0002,0.0015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0
HI81,113155,6579,23296,1,4294880878,0.02042804042,-0.0009964897765,0.972075777,-0.1145915604,0.1718873405,0.2291831207,-11.840596,-5.584611,-18.279683,12,131072,0,0.03,-0.19,359.81,0.9999,-0.0016,0.0003,0.0016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0
HI81,113156,6579,23296,1,4294880878,0.005978938659,0.0084701631,0.998981001,0,-0.2864789009,0.1718873405,-11.993181,-5.706679,-18.676404,12,131072,0,0.03,-0.19,359.81,0.9999,-0.0016,0.0002,0.0016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0
HI81,113157,6579,23296,1,4294880878,-0.005480693771,-0.003487714218,0.9805459401,-0.1718873405,0.4010704613,0.1145915604,-12.237317,-5.584611,-18.035547,12,131072,0,0.03,-0.19,359.81,0.9999,-0.0016,0.0002,0.0016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0
HI81,113158,6579,23296,1,4294880878,0.00298946933,0.007473673324,0.9915073276,-0.1145915604,0,0.2291831207,-12.389902,-6.1034,-17.791411,12,131072,0,0.03,-0.19,359.8,0.9999,-0.0017,0.0003,0.0016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0
HI81,113159,6579,23296,1,4294880878,-0.001992979553,-0.009964897765,0.9820406748,-0.1718873405,0.1145915604,0.2864789009,-12.237317,-5.554094,-17.974513,12,131072,0,0.03,-0.19,359.8,0.9999,-0.0017,0.0003,0.0016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0
HI81,113160,6579,23296,1,4294880878,0,-0.003985959106,0.9805459401,-0.1718873405,0.4583662415,0.2864789009,-12.237317,-5.615128,-18.035547,12,131072,0,0.04,-0.19,359.8,0.9999,-0.0017,0.0003,0.0017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0
HI81,113161,6579,23296,1,4294880878,-0.0084701631,-0.01096138754,0.9875213685,0,-0.1145915604,0.1718873405,-12.267834,-5.49306,-18.188132,12,131072,0,0.04,-0.19,359.79,0.9999,-0.0017,0.0003,0.0017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0
HI81,113162,6579,23296,1,4294880878,-0.01644208131,0.007473673324,0.994496797,-0.1145915604,0.1718873405,0.1718873405,-12.359385,-5.49306,-17.943996,12,131072,0,0.04,-0.2,359.79,0.9999,-0.0017,0.0003,0.0017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0
HI81,113163,6579,23296,1,4294880878,0.01444910176,0.006477183547,0.9830371645,-0.1145915604,-0.1145915604,0.2291831207,-12.267834,-5.432026,-17.730377,12,131072,0,0.04,-0.2,359.79,0.9999,-0.0017,0.0003,0.0017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0
HI81,113164,6579,23296,1,4294880878,0.008968407989,-0.004982448883,0.9685880628,-0.1145915604,0.3437746811,0.2864789009,-11.932147,-5.49306,-18.096581,12,131072,0,0.04,-0.2,359.79,0.9999,-0.0017,0.0003,0.0018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0
HI81,113165,6579,23296,1,4294880878,0.005480693771,0,0.9825389197,-0.05729578018,-0.2291831207,0.2291831207,-11.626977,-5.340475,-18.432268,12,131072,0,0.04,-0.2,359.79,0.9999,-0.0017,0.0003,0.0018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0
HI81,113166,6579,23296,1,4294880878,-0.00298946933,-0.003487714218,0.9915073276,-0.1145915604,0,0.1718873405,-11.657494,-5.706679,-17.974513,12,131072,0,0.04,-0.2,359.78,0.9999,-0.0018,0.0003,0.0018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0
HI81,113167,6579,23296,1,4294880878,-0.02291926486,-0.0009964897765,0.9850301441,-0.1718873405,0.4583662415,0.1718873405,-12.237317,-5.370992,-18.096581,12,131072,0,0.04,-0.2,359.78,0.9999,-0.0018,0.0003,0.0018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HI81,113168,6579,23296,1,4294880878,0.01195787732,-0.0004982448883,0.990012593,-0.05729578018,-0.2291831207,0.2291831207,-12.023698,-5.340475,-17.974513,12,131072,0,0.04,-0.2,359.78,0.9999,-0.0018,0.0003,0.0018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HI81,113169,6579,23296,1,4294880878,0,-0.00298946933,0.9805459401,-0.1718873405,0.2291831207,0.1718873405,-12.115249,-5.432026,-18.066064,12,131072,0,0.04,-0.21,359.78,0.9999,-0.0018,0.0003,0.0019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HI81,113170,6579,23296,1,4294880878,0.0009964897765,-0.005978938659,0.9890161032,-0.1145915604,0.05729578018,0.2291831207,-11.749045,-5.248924,-17.669343,12,131072,0,0.04,-0.21,359.77,0.9999,-0.0018,0.0003,0.0019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HI81,113171,6579,23296,1,4294880878,-0.0004982448883,-0.01096138754,0.9895143481,0,-0.1718873405,0.2291831207,-11.932147,-5.432026,-17.791411,12,131072,0,0.04,-0.21,359.77,0.9999,-0.0018,0.0003,0.0019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HI81,113172,6579,23296,1,4294880878,-0.0084701631,-0.006975428436,0.9880196134,-0.1145915604,0.2291831207,0.1718873405,-11.962664,-5.248924,-17.486241,12,131072,0,0.04,-0.21,359.77,0.9999,-0.0018,0.0003,0.0019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HI81,113173,6579,23296,1,4294880878,0.007473673324,0.003487714218,0.9815424299,-0.05729578018,0.1718873405,0.3437746811,-12.237317,-5.706679,-18.279683,12,131072,0,0.04,-0.21,359.77,0.9999,-0.0018,0.0003,0.0019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HI81,113174,6579,23296,1,4294880878,0.004484203994,0.003985959106,0.9949950419,-0.05729578018,-0.2291831207,0.1718873405,-12.389902,-5.49306,-18.035547,12,131072,0,0.04,-0.21,359.76,0.9999,-0.0018,0.0003,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HI81,113175,6579,23296,1,4294880878,-0.02192277508,-0.0169403262,0.9730722668,-0.2291831207,0.8021409225,0.1718873405,-12.450936,-5.49306,-17.974513,12,131072,0,0.04,-0.21,359.76,0.9999,-0.0019,0.0003,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HI81,113176,6579,23296,1,4294880878,0.001992979553,-0.01195787732,1.008447654,0,-0.6875493622,0.2291831207,-12.115249,-5.584611,-18.066064,12,131072,0,0.04,-0.21,359.76,0.9999,-0.0019,0.0003,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HI81,113177,6579,23296,1,4294880878,-0.01295436709,0.004484203994,0.9730722668,-0.2291831207,0.5729578018,0.2291831207,-11.962664,-5.859264,-17.791411,12,131072,0,0.04,-0.22,359.76,0.9999,-0.0019,0.0003,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HI81,113178,6579,23296,1,4294880878,0.005480693771,0.0009964897765,0.9920055725,-0.1145915604,-0.05729578018,0.2291831207,-11.871113,-5.706679,-17.943996,12,131072,0,0.04,-0.22,359.75,0.9999,-0.0019,0.0004,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HI81,113179,6579,23296,1,4294880878,-0.005480693771,-0.01345261198,0.9840336543,0,-0.2864789009,0.2291831207,-12.237317,-5.157373,-17.913479,12,131072,0,0.04,-0.22,359.75,0.9999,-0.0019,0.0003,0.0021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HI81,113180,6579,23296,1,4294880878,0,0.0004982448883,0.9710792872,-0.2291831207,0.8021409225,0.2291831207,-12.51197,-5.462543,-17.730377,12,131072,0,0.04,-0.22,359.75,0.9999,-0.0019,0.0004,0.0021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HI81,113181,6579,23296,1,4294880878,0.01195787732,0.0009964897765,1.013430103,0.1718873405,-1.145915604,0.1718873405,-12.328868,-4.913237,-17.730377,12,131072,0,0.04,-0.22,359.75,0.9999,-0.0019,0.0003,0.0021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HI81,113182,6579,23296,1,4294880878,-0.01345261198,-0.01046314265,0.9611143895,-0.3437746811,1.317802944,0.2291831207,-11.993181,-5.248924,-17.852445,12,131072,0,0.04,-0.22,359.75,0.9999,-0.0019,0.0003,0.0021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HI81,113183,6579,23296,1,4294880878,0.01544559154,0.003487714218,1.012433613,0,-0.8594367027,0.2291831207,-12.450936,-5.554094,-17.791411,12,131072,0,0.04,-0.22,359.74,0.9999,-0.0019,0.0003,0.0021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HI81,113184,6579,23296,1,4294880878,-0.01444910176,-0.004484203994,0.9665950832,-0.2864789009,0.8021409225,0.1718873405,-12.054215,-5.49306,-17.577792,12,131072,0,0.04,-0.22,359.74,0.9999,-0.0019,0.0003,0.0022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HI81,113185,6579,23296,1,4294880878,0.005480693771,-0.007473673324,1.008447654,0.05729578018,-0.6875493622,0.2291831207,-11.840596,-5.432026,-17.425207,12,131072,0,0.04,-0.22,359.74,0.9999,-0.002,0.0003,0.0022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HI81,113186,6579,23296,1,4294880878,-0.005978938659,-0.00298946933,0.9695845526,-0.2291831207,0.630253582,0.2291831207,-12.2068,-5.584611,-17.730377,12,131072,0,0.04,-0.23,359.74,0.9999,-0.002,0.0003,0.0022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HI81,113187,6579,23296,1,4294880878,0.009466652877,-0.00298946933,0.9954932867,-0.05729578018,-0.2864789009,0.1718873405,-12.2068,-5.432026,-17.547275,12,131072,0,0.04,-0.23,359.73,0.9999,-0.002,0.0003,0.0022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HI81,113188,6579,23296,1,4294880878,-0.009964897765,-0.001494734665,0.9820406748,-0.1718873405,0.630253582,0.1145915604,-12.023698,-5.370992,-17.486241,12,131072,0,0.04,-0.23,359.73,0.9999,-0.002,0.0003,0.0022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HI81,113189,6579,23296,1,4294880878,0.003985959106,0.004484203994,0.9969880214,0.05729578018,-0.6875493622,0.1718873405,-12.450936,-5.248924,-17.547275,12,131072,0,0.04,-0.23,359.73,0.9999,-0.002,0.0003,0.0023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HI81,113190,6579,23296,1,4294880878,0.003985959106,-0.0004982448883,0.9800476952,-0.2864789009,0.9167324829,0.1718873405,-12.359385,-5.615128,-17.547275,12,131072,0,0.04,-0.23,359.73,0.9999,-0.002,0.0004,0.0023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HI81,113191,6579,23296,1,4294880878,0.001992979553,0.007971918212,0.9974862663,0.1145915604,-1.145915604,0.1718873405,-12.634038,-5.340475,-17.486241,12,131072,0,0.04,-0.23,359.73,0.9999,-0.002,0.0003,0.0023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01,0,0,0,0
HI81,113192,6579,23296,1,4294880878,0.0004982448883,-0.005978938659,0.9740687566,-0.4010704613,1.432394505,0.1145915604,-12.237317,-5.554094,-17.638826,12,131072,0,0.05,-0.23,359.72,0.9999,-0.002,0.0004,0.0023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01,0,0,0,0
HI81,113193,6579,23296,1,4294880878,0.001494734665,-0.0084701631,1.000475736,0.2291831207,-1.203211384,0.2291831207,-11.932147,-5.432026,-17.455724,12,131072,0,0.04,-0.23,359.72,0.9999,-0.002,0.0003,0.0023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01,0,0,0,0
HI81,113194,6579,23296,1,4294880878,-0.01345261198,-0.005978938659,0.9915073276,-0.2864789009,1.031324043,0.1145915604,-12.237317,-5.370992,-17.455724,12,131072,0,0.04,-0.23,359.72,0.9999,-0.0021,0.0004,0.0023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01,0,0,0,0
HI81,113195,6579,23296,1,4294880878,-0.01943155064,-0.0084701631,0.9865248788,0,-0.4010704613,0.2291831207,-12.481453,-5.065822,-17.181071,12,131072,0,0.04,-0.23,359.72,0.9999,-0.0021,0.0003,0.0024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01,0,0,0,0
HI81,113196,6579,23296,1,4294880878,0.01145963243,-0.0004982448883,1.003465205,-0.1145915604,0,0.2291831207,-12.542487,-5.340475,-17.333656,12,131072,0,0.05,-0.24,359.72,0.9999,-0.0021,0.0004,0.0024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01,0,0,0,0
HI81,113197,6579,23296,1,4294880878,-0.0169403262,-0.005480693771,0.9820406748,-0.1145915604,0.3437746811,0.1145915604,-12.542487,-5.49306,-16.997969,12,131072,0,0.04,-0.24,359.71,0.9999,-0.0021,0.0004,0.0024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01,0,0,0,0
HI81,113198,6579,23296,1,4294880878,0.01494734665,-0.001494734665,0.9984827561,0.1145915604,-0.5156620216,0.1145915604,-12.328868,-5.248924,-17.181071,12,131072,0,0.04,-0.24,359.71,0.9999,-0.0021,0.0004,0.0024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01,0,0,0,0
HI81,113199,6579,23296,1,4294880878,-0.008968407989,-0.01345261198,0.981044185,-0.2291831207,0.5729578018,0.1718873405,-12.878174,-5.248924,-17.028486,12,131072,0,0.04,-0.24,359.71,0.9999,-0.0021,0.0004,0.0024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01,0,0,0,0
HI81,113200,6579,23296,1,4294880878,0.005480693771,0.001494734665,0.998981001,0,-0.2864789009,0.2291831207,-12.359385,-5.126856,-16.936935,12,131072,0,0.04,-0.24,359.71,0.9999,-0.0021,0.0004,0.0024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01,0,0,0,0
HI81,113201,6579,23296,1,4294880878,-0.0004982448883,0.002491224441,0.9930020623,-0.1145915604,0.1718873405,0.1718873405,-12.023698,-5.432026,-16.540214,12,131072,0,0.04,-0.24,359.71,0.9999,-0.0021,0.0004,0.0025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02,0,0,0,0
HI81,113202,6579,23296,1,4294880878,-0.006477183547,-0.001992979553,0.9939985521,-0.1145915604,0.4583662415,0.05729578018,-11.871113,-5.157373,-16.387629,12,131072,0,0.05,-0.24,359.71,0.9999,-0.0021,0.0004,0.0025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02,0,0,0,0
HI81,113203,6579,23296,1,4294880878,0.001494734665,-0.009964897765,0.9880196134,0,-0.2291831207,0.2291831207,-12.542487,-5.462543,-16.509697,12,131072,0,0.04,-0.24,359.7,0.9999,-0.0021,0.0004,0.0025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02,0,0,0,0
HI81,113204,6579,23296,1,4294880878,0,-0.004484203994,0.9949950419,-0.05729578018,0.2291831207,0.1145915604,-12.267834,-5.126856,-16.814867,12,131072,0,0.05,-0.24,359.7,0.9999,-0.0021,0.0004,0.0025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02,0,0,0,0
HI81,113205,6579,23296,1,4294880878,-0.01195787732,-0.007971918212,0.9870231236,-0.1718873405,0.4583662415,0.1718873405,-11.932147,-5.126856,-16.601248,12,131072,0,0.05,-0.24,359.7,0.9999,-0.0021,0.0004,0.0025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02,0,0,0,0
HI81,113206,6579,23296,1,4294880878,-0.001494734665,-0.003985959106,0.9885178583,0,-0.2864789009,0.1718873405,-11.962664,-5.370992,-16.540214,12,131072,0,0.05,-0.24,359.7,0.9999,-0.0021,0.0004,0.0025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02,0,0,0,0
HI81,113207,6579,23296,1,4294880878,0.006477183547,-0.006975428436,0.9875213685,0,0,0.1718873405,-11.932147,-5.096339,-16.723316,12,131072,0,0.05,-0.25,359.7,0.9999,-0.0021,0.0004,0.0026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02,0,0,0,0
HI81,113208,6579,23296,1,4294880878,0.0009964897765,-0.009466652877,0.9905108379,0,-0.05729578018,0.05729578018,-12.359385,-5.49306,-16.692799,12,131072,0,0.05,-0.24,359.69,0.9999,-0.0021,0.0004,0.0026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02,0,0,0,0
HI81,113209,6579,23296,1,4294880878,-0.001992979553,-0.008968407989,0.9815424299,-0.05729578018,0.4010704613,0.1718873405,-12.389902,-5.279441,-16.723316,12,131072,0,0.05,-0.25,359.69,0.9999,-0.0021,0.0004,0.0026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02,0,0,0,0
HI81,113210,6579,23296,1,4294880878,0.008968407989,-0.00298946933,0.9949950419,0,-0.2291831207,0.1718873405,-12.389902,-5.157373,-16.601248,12,131072,0,0.05,-0.25,359.69,0.9999,-0.0022,0.0004,0.0026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02,0,0,0,0
HI81,113211,6579,23296,1,4294880878,0.003487714218,-0.004982448883,0.9905108379,-0.05729578018,0.1145915604,0.1718873405,-12.2068,-5.096339,-16.692799,12,131072,0,0.05,-0.25,359.69,0.9999,-0.0022,0.0004,0.0026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03,0,0,0,0
HI81,113212,6579,23296,1,4294880878,0,-0.009466652877,0.998981001,0,-0.1145915604,0.1718873405,-11.993181,-5.767713,-16.540214,12,131072,0,0.05,-0.25,359.69,0.9999,-0.0022,0.0004,0.0026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03,0,0,0,0
HI81,113213,6579,23296,1,4294880878,-0.005978938659,-0.002491224441,0.994496797,-0.05729578018,0.2864789009,0.05729578018,-12.054215,-5.340475,-16.540214,12,131072,0,0.05,-0.25,359.69,0.9999,-0.0022,0.0004,0.0027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03,0,0,0,0
HI81,113214,6579,23296,1,4294880878,0.01644208131,0.003985959106,0.9954932867,0,0,0.1145915604,-12.267834,-5.126856,-16.540214,12,131072,0,0.05,-0.25,359.68,0.9999,-0.0022,0.0004,0.0027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03,0,0,0,0
HI81,113215,6579,23296,1,4294880878,-0.01096138754,-0.01145963243,0.9875213685,-0.1145915604,0.5729578018,0.1718873405,-11.962664,-4.913237,-16.509697,12,131072,0,0.05,-0.25,359.68,0.9999,-0.0022,0.0004,0.0027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03,0,0,0,0
HI81,113216,6579,23296,1,4294880878,-0.005480693771,-0.01096138754,0.9890161032,0,-0.1718873405,0.1145915604,-12.450936,-5.157373,-15.899357,12,131072,0,0.05,-0.25,359.68,0.9999,-0.0022,0.0004,0.0027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03,0,0,0,0
HI81,113217,6579,23296,1,4294880878,-0.003985959106,0.0084701631,0.998981001,-0.1145915604,0.2291831207,0.1718873405,-12.389902,-5.370992,-15.990908,12,131072,0,0.05,-0.25,359.68,0.9999,-0.0022,0.0004,0.0027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03,0,0,0,0
HI81,113218,6579,23296,1,4294880878,-0.005978938659,-0.001992979553,0.9949950419,0,0,0.1718873405,-12.481453,-5.126856,-16.112976,12,131072,0,0.05,-0.25,359.68,0.9999,-0.0022,0.0004,0.0027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03,0,0,0,0
HI81,113219,6579,23296,1,4294880878,-0.01843506087,-0.005978938659,0.9984827561,-0.05729578018,0.3437746811,0.1145915604,-12.756106,-5.218407,-16.021425,12,131072,0,0.05,-0.25,359.68,0.9999,-0.0022,0.0004,0.0027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03,0,0,0,0
HI81,113220,6579,23296,1,4294880878,0.003487714218,0,0.9860266339,0,0,0.1718873405,-12.786623,-5.340475,-16.265561,12,131072,0,0.06,-0.25,359.67,0.9999,-0.0022,0.0005,0.0027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.04,0,0,0,0
