-181.612, 60.626, 3.472,  8.736
-181.609, 60.568, 3.478,  8.753
-181.605, 60.510, 3.484,  8.770
-181.602, 60.452, 3.490,  8.787
-181.599, 60.394, 3.496,  8.804
-181.595, 60.336, 3.501,  8.821
-181.592, 60.277, 3.507,  8.838
-181.589, 60.219, 3.512,  8.855
-181.586, 60.160, 3.518,  8.872
-181.582, 60.102, 3.524,  8.889
-181.579, 60.043, 3.530,  8.906
-181.576, 59.984, 3.536,  8.923
-181.573, 59.925, 3.542,  8.940
-181.570, 59.866, 3.548,  8.957
-181.567, 59.807, 3.553,  8.974
-181.564, 59.748, 3.559,  8.991
-181.560, 59.688, 3.565,  9.008
-181.557, 59.629, 3.571,  9.025
-181.554, 59.569, 3.577,  9.042
-181.551, 59.510, 3.583,  9.059
-181.548, 59.450, 3.589,  9.076
-181.545, 59.390, 3.595,  9.093
-181.542, 59.330, 3.601,  9.110
-181.539, 59.270, 3.607,  9.127
-181.537, 59.210, 3.613,  9.144
-181.534, 59.150, 3.619,  9.161
-181.531, 59.089, 3.625,  9.178
-181.528, 59.029, 3.631,  9.195
-181.525, 58.968, 3.637,  9.212
-181.522, 58.908, 3.643,  9.229
-181.520, 58.847, 3.649,  9.246
-181.517, 58.786, 3.655,  9.263
-181.514, 58.725, 3.661,  9.280
-181.511, 58.664, 3.667,  9.297
-181.509, 58.603, 3.674,  9.314
-181.506, 58.542, 3.680,  9.331
-181.503, 58.480, 3.686,  9.348
-181.501, 58.419, 3.692,  9.365
-181.498, 58.357, 3.698,  9.382
-181.495, 58.296, 3.704,  9.399
-181.493, 58.234, 3.710,  9.416
-181.490, 58.172, 3.717,  9.433
-181.488, 58.110, 3.723,  9.450
-181.485, 58.048, 3.729,  9.467
-181.482, 57.986, 3.735,  9.484
-181.480, 57.923, 3.741,  9.501
-181.477, 57.861, 3.748,  9.518
-181.475, 57.798, 3.754,  9.535
-181.473, 57.736, 3.760,  9.552
-181.470, 57.673, 3.766,  9.569
-181.468, 57.610, 3.772,  9.586
-181.465, 57.547, 3.779,  9.603
-181.463, 57.484, 3.785,  9.620
-181.461, 57.421, 3.791,  9.637
-181.458, 57.358, 3.798,  9.654
-181.456, 57.294, 3.804,  9.671
-181.454, 57.231, 3.810,  9.688
-181.451, 57.167, 3.816,  9.705
-181.449, 57.104, 3.823,  9.722
-181.447, 57.040, 3.829,  9.739
-181.445, 56.976, 3.836,  9.756
-181.443, 56.912, 3.842,  9.773
-181.440, 56.848, 3.848,  9.790
-181.438, 56.784, 3.855,  9.807
-181.436, 56.719, 3.861,  9.824
-181.434, 56.655, 3.867,  9.841
-181.432, 56.590, 3.874,  9.858
-181.430, 56.526, 3.880,  9.875
-181.428, 56.461, 3.887,  9.892
-181.426, 56.396, 3.893,  9.909
-181.424, 56.331, 3.900,  9.926
-181.422, 56.266, 3.906,  9.943
-181.420, 56.201, 3.913,  9.960
-181.418, 56.136, 3.919,  9.977
-181.416, 56.070, 3.926,  9.994
-181.414, 56.005, 3.932, 10.011
-181.412, 55.939, 3.939, 10.028
-181.410, 55.873, 3.945, 10.045
-181.408, 55.808, 3.952, 10.062
-181.406, 55.742, 3.958, 10.079
-181.405, 55.675, 3.965, 10.096
-181.403, 55.609, 3.971, 10.113
-181.401, 55.543, 3.978, 10.130
-181.399, 55.477, 3.984, 10.147
-181.398, 55.410, 3.991, 10.164
-181.396, 55.344, 3.998, 10.181
-181.394, 55.277, 4.005, 10.198
-181.392, 55.210, 4.011, 10.215
-181.391, 55.143, 4.018, 10.232
-181.389, 55.076, 4.024, 10.249
-181.387, 55.009, 4.031, 10.266
-181.386, 54.942, 4.037, 10.283
-181.384, 54.874, 4.044, 10.300
-181.383, 54.807, 4.051, 10.317
-181.381, 54.739, 4.057, 10.334
-181.380, 54.671, 4.064, 10.351
-181.378, 54.603, 4.071, 10.368
-181.376, 54.536, 4.078, 10.385
-181.375, 54.467, 4.084, 10.402
-181.373, 54.399, 4.091, 10.419
-181.372, 54.331, 4.098, 10.436
-181.371, 54.263, 4.105, 10.453
-181.369, 54.194, 4.112, 10.470
-181.368, 54.125, 4.119, 10.487
-181.366, 54.057, 4.125, 10.504
-181.365, 53.988, 4.132, 10.521
-181.364, 53.919, 4.138, 10.538
-181.362, 53.850, 4.145, 10.555
-181.361, 53.781, 4.152, 10.572
-181.360, 53.711, 4.159, 10.589
-181.358, 53.642, 4.166, 10.606
-181.357, 53.572, 4.173, 10.623
-181.356, 53.503, 4.180, 10.640
-181.355, 53.433, 4.187, 10.657
-181.353, 53.363, 4.194, 10.674
-181.352, 53.293, 4.201, 10.691
-181.351, 53.223, 4.208, 10.708
-181.350, 53.153, 4.215, 10.725
-181.349, 53.082, 4.222, 10.742
-181.348, 53.012, 4.229, 10.759
-181.347, 52.941, 4.235, 10.776
-181.345, 52.871, 4.242, 10.793
-181.344, 52.800, 4.249, 10.810
-181.343, 52.729, 4.256, 10.827
-181.342, 52.658, 4.263, 10.844
-181.341, 52.587, 4.271, 10.861
-181.340, 52.515, 4.278, 10.878
-181.339, 52.444, 4.284, 10.895
-181.338, 52.372, 4.291, 10.912
-181.337, 52.301, 4.299, 10.929
-181.336, 52.229, 4.306, 10.946
-181.336, 52.157, 4.313, 10.963
-181.335, 52.085, 4.320, 10.980
-181.334, 52.013, 4.327, 10.997
-181.333, 51.941, 4.335, 11.014
-181.332, 51.868, 4.342, 11.031
-181.331, 51.796, 4.349, 11.048
-181.330, 51.723, 4.356, 11.065
-181.329, 51.651, 4.363, 11.082
-181.329, 51.578, 4.370, 11.099
-181.328, 51.505, 4.378, 11.116
-181.327, 51.432, 4.385, 11.133
-181.326, 51.358, 4.392, 11.150
-181.326, 51.285, 4.400, 11.167
-181.325, 51.212, 4.407, 11.184
-181.324, 51.138, 4.414, 11.201
-181.323, 51.064, 4.421, 11.218
-181.323, 50.991, 4.429, 11.235
-181.322, 50.917, 4.436, 11.252
-181.321, 50.843, 4.443, 11.269
-181.321, 50.768, 4.451, 11.286
-181.320, 50.694, 4.458, 11.303
-181.320, 50.620, 4.465, 11.320
-181.319, 50.545, 4.473, 11.337
-181.318, 50.470, 4.480, 11.354
-181.318, 50.396, 4.488, 11.371
-181.317, 50.321, 4.495, 11.388
-181.317, 50.246, 4.503, 11.405
-181.316, 50.171, 4.510, 11.422
-181.316, 50.095, 4.518, 11.439
-181.315, 50.020, 4.525, 11.456
-181.315, 49.944, 4.533, 11.473
-181.314, 49.869, 4.540, 11.490
-181.314, 49.793, 4.548, 11.507
-181.313, 49.717, 4.555, 11.524
-181.313, 49.641, 4.562, 11.541
-181.313, 49.565, 4.570, 11.558
-181.312, 49.488, 4.578, 11.575
-181.312, 49.412, 4.586, 11.592
-181.311, 49.335, 4.594, 11.609
-181.311, 49.259, 4.601, 11.626
-181.311, 49.182, 4.608, 11.643
-181.310, 49.105, 4.616, 11.660
-181.310, 49.028, 4.624, 11.677
-181.310, 48.951, 4.631, 11.694
-181.309, 48.873, 4.639, 11.711
-181.309, 48.796, 4.647, 11.728
-181.309, 48.718, 4.654, 11.745
-181.309, 48.641, 4.662, 11.762
-181.308, 48.563, 4.670, 11.779
-181.308, 48.485, 4.677, 11.796
-181.308, 48.407, 4.685, 11.813
-181.308, 48.329, 4.693, 11.830
-181.307, 48.250, 4.701, 11.847
-181.307, 48.172, 4.709, 11.864
-181.307, 48.093, 4.716, 11.881
